customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C4899,1,1,2024-07-04T22:32:39.709Z,False,False,False,False,False,True,0.10342465753424657
C4900,0,0,2024-07-04T22:32:39.711Z,False,False,False,False,False,True,0.9075342465753424
C4901,1,1,2024-07-04T22:32:39.713Z,False,False,False,False,True,False,0.978082191780822
C4902,0,1,2024-07-04T22:32:39.714Z,False,True,False,False,False,False,0.18904109589041096
C4903,0,1,2024-07-04T22:32:39.715Z,False,False,False,False,False,True,0.2095890410958905
C4904,0,1,2024-07-04T22:32:39.717Z,False,False,False,True,False,False,0.11369863013698622
C4905,1,0,2024-07-04T22:32:39.718Z,False,False,False,True,False,False,0.8520547945205479
C4906,0,1,2024-07-04T22:32:39.720Z,False,False,False,False,False,True,0.9760273972602742
C4907,1,1,2024-07-04T22:32:39.721Z,True,False,False,False,False,False,0.9363013698630138
C4908,0,1,2024-07-04T22:32:39.723Z,True,False,False,False,False,False,0.915068493150685
C4909,0,1,2024-07-04T22:32:39.724Z,True,False,False,False,False,False,0.10136986301369855
C4910,1,0,2024-07-04T22:32:39.725Z,False,False,False,False,False,True,0.8869863013698631
C4911,1,0,2024-07-04T22:32:39.726Z,False,True,False,False,False,False,0.6013698630136985
C4912,1,1,2024-07-04T22:32:39.728Z,False,False,True,False,False,False,0.9363013698630138
C4913,0,1,2024-07-04T22:32:39.729Z,True,False,False,False,False,False,0.33493150684931505
C4914,0,0,2024-07-04T22:32:39.731Z,False,False,False,False,False,True,0.12328767123287676
C4915,0,0,2024-07-04T22:32:39.732Z,False,False,False,False,False,True,0.7678082191780822
C4916,0,1,2024-07-04T22:32:39.734Z,False,False,False,True,False,False,0.9869863013698632
C4917,1,0,2024-07-04T22:32:39.735Z,True,False,False,False,False,False,0.2554794520547945
C4918,0,0,2024-07-04T22:32:39.737Z,False,False,True,False,False,False,0.021232876712328874
C4919,1,1,2024-07-04T22:32:39.738Z,True,False,False,False,False,False,0.46027397260273983
C4920,0,1,2024-07-04T22:32:39.740Z,False,False,True,False,False,False,0.8643835616438356
C4921,1,1,2024-07-04T22:32:39.741Z,False,False,False,False,False,True,0.7472602739726029
C4922,0,0,2024-07-04T22:32:39.742Z,True,False,False,False,False,False,0.34246575342465757
C4923,0,1,2024-07-04T22:32:39.744Z,False,False,False,False,False,True,0.22397260273972597
C4924,1,0,2024-07-04T22:32:39.745Z,False,False,True,False,False,False,0.22534246575342465
C4925,1,0,2024-07-04T22:32:39.747Z,False,False,False,False,True,False,0.9287671232876713
C4926,0,1,2024-07-04T22:32:39.748Z,False,False,True,False,False,False,0.993150684931507
C4927,1,1,2024-07-04T22:32:39.750Z,False,False,False,True,False,False,0.6746575342465753
C4928,1,1,2024-07-04T22:32:39.751Z,False,False,False,True,False,False,0.46027397260273983
C4929,1,0,2024-07-04T22:32:39.753Z,False,False,False,False,False,True,0.28356164383561655
C4930,1,1,2024-07-04T22:32:39.754Z,True,False,False,False,False,False,0.7602739726027397
C4931,1,0,2024-07-04T22:32:39.755Z,False,True,False,False,False,False,0.7691780821917809
C4932,1,0,2024-07-04T22:32:39.756Z,False,False,False,True,False,False,0.27328767123287667
C4933,1,1,2024-07-04T22:32:39.757Z,True,False,False,False,False,False,0.4561643835616438
C4934,0,1,2024-07-04T22:32:39.759Z,True,False,False,False,False,False,0.878767123287671
C4935,1,1,2024-07-04T22:32:39.760Z,False,False,False,False,True,False,0.09726027397260273
C4936,1,1,2024-07-04T22:32:39.761Z,False,False,False,False,False,True,0.1602739726027398
C4937,0,0,2024-07-04T22:32:39.763Z,False,True,False,False,False,False,0.726027397260274
C4938,0,0,2024-07-04T22:32:39.764Z,False,True,False,False,False,False,0.963013698630137
C4939,0,0,2024-07-04T22:32:39.766Z,False,True,False,False,False,False,0.760958904109589
C4940,1,1,2024-07-04T22:32:39.767Z,False,False,False,False,False,True,0.5938356164383563
C4941,1,1,2024-07-04T22:32:39.768Z,False,False,False,True,False,False,0.8493150684931507
C4942,1,0,2024-07-04T22:32:39.770Z,False,False,True,False,False,False,0.07397260273972606
C4943,0,1,2024-07-04T22:32:39.772Z,False,False,False,False,False,True,0.7657534246575342
C4944,1,1,2024-07-04T22:32:39.773Z,True,False,False,False,False,False,0.7089041095890412
C4945,0,1,2024-07-04T22:32:39.774Z,False,False,False,False,True,False,0.39315068493150696
C4946,0,0,2024-07-04T22:32:39.775Z,False,True,False,False,False,False,0.06164383561643838
C4947,0,0,2024-07-04T22:32:39.777Z,False,True,False,False,False,False,0.8760273972602741
C4948,1,1,2024-07-04T22:32:39.778Z,False,False,True,False,False,False,0.9232876712328766
C4949,1,0,2024-07-04T22:32:39.780Z,False,True,False,False,False,False,0.08424657534246571
C4950,0,0,2024-07-04T22:32:39.781Z,False,True,False,False,False,False,0.4527397260273973
C4951,0,0,2024-07-04T22:32:39.782Z,False,False,False,False,True,False,0.018493150684931514
C4952,1,1,2024-07-04T22:32:39.784Z,False,False,False,False,False,True,0.9363013698630138
C4953,0,0,2024-07-04T22:32:39.785Z,False,False,False,False,False,True,0.9321917808219178
C4954,1,0,2024-07-04T22:32:39.787Z,False,False,False,False,False,True,0.3315068493150686
C4955,0,1,2024-07-04T22:32:39.788Z,False,False,False,False,True,False,0.10753424657534238
C4956,1,0,2024-07-04T22:32:39.789Z,False,False,False,False,True,False,0.5253424657534247
C4957,0,0,2024-07-04T22:32:39.790Z,True,False,False,False,False,False,0.989041095890411
C4958,1,0,2024-07-04T22:32:39.792Z,False,False,True,False,False,False,0.46643835616438367
C4959,1,0,2024-07-04T22:32:39.793Z,False,False,True,False,False,False,0.24315068493150682
C4960,0,0,2024-07-04T22:32:39.794Z,True,False,False,False,False,False,0.8589041095890411
C4961,0,1,2024-07-04T22:32:39.796Z,False,False,False,False,False,True,0.31849315068493156
C4962,0,0,2024-07-04T22:32:39.797Z,False,False,False,False,False,True,0.7424657534246575
C4963,0,1,2024-07-04T22:32:39.799Z,True,False,False,False,False,False,0.4931506849315068
C4964,1,1,2024-07-04T22:32:39.800Z,False,False,False,False,False,True,0.8999999999999999
C4965,0,1,2024-07-04T22:32:39.801Z,False,False,False,False,False,True,0.5438356164383562
C4966,0,0,2024-07-04T22:32:39.803Z,True,False,False,False,False,False,0.8020547945205481
C4967,0,0,2024-07-04T22:32:39.805Z,False,False,False,False,True,False,0.42397260273972615
C4968,1,0,2024-07-04T22:32:39.806Z,False,False,False,False,True,False,0.2938356164383562
C4969,0,0,2024-07-04T22:32:39.807Z,False,True,False,False,False,False,0.9534246575342467
C4970,0,1,2024-07-04T22:32:39.809Z,False,False,True,False,False,False,0.2595890410958903
C4971,1,1,2024-07-04T22:32:39.810Z,False,False,False,False,True,False,0.019863013698630194
C4972,1,1,2024-07-04T22:32:39.811Z,False,False,False,False,True,False,0.28424657534246567
C4973,0,1,2024-07-04T22:32:39.813Z,False,False,False,True,False,False,0.025342465753424692
C4974,1,1,2024-07-04T22:32:39.814Z,False,False,True,False,False,False,0.9541095890410958
C4975,1,1,2024-07-04T22:32:39.815Z,False,False,True,False,False,False,0.5869863013698631
C4976,1,1,2024-07-04T22:32:39.817Z,False,False,False,True,False,False,0.09178082191780823
C4977,1,1,2024-07-04T22:32:39.818Z,False,False,False,False,False,True,0.16712328767123297
C4978,0,0,2024-07-04T22:32:39.820Z,False,True,False,False,False,False,0.3321917808219179
C4979,0,0,2024-07-04T22:32:39.821Z,False,False,True,False,False,False,0.5424657534246575
C4980,1,0,2024-07-04T22:32:39.822Z,False,False,True,False,False,False,0.14315068493150696
C4981,1,0,2024-07-04T22:32:39.824Z,False,True,False,False,False,False,0.46301369863013697
C4982,0,1,2024-07-04T22:32:39.825Z,True,False,False,False,False,False,0.5952054794520547
C4983,0,0,2024-07-04T22:32:39.827Z,False,False,True,False,False,False,0.006849315068493178
C4984,0,0,2024-07-04T22:32:39.828Z,False,False,True,False,False,False,0.8390410958904109
C4985,1,0,2024-07-04T22:32:39.829Z,False,True,False,False,False,False,0.15616438356164375
C4986,0,1,2024-07-04T22:32:39.831Z,True,False,False,False,False,False,0.1657534246575343
C4987,0,1,2024-07-04T22:32:39.832Z,True,False,False,False,False,False,0.2972602739726027
C4988,0,1,2024-07-04T22:32:39.833Z,False,False,False,False,False,True,0.7828767123287672
C4989,1,1,2024-07-04T22:32:39.835Z,False,False,False,False,False,True,0.42054794520547945
C4990,0,0,2024-07-04T22:32:39.836Z,True,False,False,False,False,False,0.33493150684931505
C4991,0,0,2024-07-04T22:32:39.838Z,True,False,False,False,False,False,0.8842465753424658
C4992,0,0,2024-07-04T22:32:39.839Z,False,False,True,False,False,False,0.665068493150685
C4993,0,1,2024-07-04T22:32:39.841Z,False,False,False,True,False,False,0.0801369863013699
C4994,0,1,2024-07-04T22:32:39.842Z,False,False,True,False,False,False,0.9369863013698629
C4995,1,0,2024-07-04T22:32:39.843Z,True,False,False,False,False,False,0.7527397260273974
C4996,1,1,2024-07-04T22:32:39.845Z,False,False,False,False,False,True,0.47876712328767135
C4997,1,1,2024-07-04T22:32:39.847Z,False,True,False,False,False,False,0.30205479452054806
C4998,0,1,2024-07-04T22:32:39.848Z,True,False,False,False,False,False,0.4342465753424658
C4999,1,1,2024-07-04T22:32:39.849Z,False,True,False,False,False,False,0.10479452054794525
C5000,0,0,2024-07-04T22:32:39.851Z,False,True,False,False,False,False,0.24041095890410968
C5001,0,1,2024-07-04T22:32:39.852Z,False,True,False,False,False,False,0.35684931506849327
C5002,1,1,2024-07-04T22:32:39.854Z,False,False,False,False,False,True,0.9034246575342464
C5003,0,1,2024-07-04T22:32:39.855Z,False,False,False,False,False,True,0.284931506849315
C5004,0,0,2024-07-04T22:32:39.856Z,False,False,True,False,False,False,0.41164383561643847
C5005,1,1,2024-07-04T22:32:39.858Z,False,False,False,False,False,True,0.984931506849315
C5006,1,0,2024-07-04T22:32:39.859Z,False,False,False,False,False,True,0.5678082191780822
C5007,1,1,2024-07-04T22:32:39.860Z,False,True,False,False,False,False,0.5835616438356164
C5008,0,1,2024-07-04T22:32:39.862Z,False,True,False,False,False,False,0.6965753424657535
C5009,1,1,2024-07-04T22:32:39.863Z,True,False,False,False,False,False,0.47945205479452047
C5010,0,1,2024-07-04T22:32:39.865Z,False,False,True,False,False,False,0.1589041095890411
C5011,0,0,2024-07-04T22:32:39.866Z,False,False,False,False,False,False,0.5534246575342465
C5012,1,1,2024-07-04T22:32:39.867Z,False,False,True,False,False,False,0.10753424657534238
C5013,0,1,2024-07-04T22:32:39.870Z,False,False,False,False,True,False,0.7075342465753425
C5014,1,0,2024-07-04T22:32:39.871Z,False,True,False,False,False,False,0.6212328767123287
C5015,1,0,2024-07-04T22:32:39.873Z,True,False,False,False,False,False,0.6280821917808219
C5016,0,1,2024-07-04T22:32:39.874Z,False,False,False,False,False,True,0.1095890410958904
C5017,0,1,2024-07-04T22:32:39.876Z,False,False,False,False,False,False,0.6027397260273972
C5018,1,1,2024-07-04T22:32:39.877Z,False,False,False,False,False,True,0.03219178082191787
C5019,1,1,2024-07-04T22:32:39.879Z,False,True,False,False,False,False,0.1657534246575343
C5020,1,1,2024-07-04T22:32:39.880Z,False,False,False,True,False,False,0.5910958904109589
C5021,0,0,2024-07-04T22:32:39.881Z,False,False,False,False,False,False,0.967123287671233
C5022,0,0,2024-07-04T22:32:39.882Z,False,False,False,False,False,True,0.3500000000000001
C5023,1,1,2024-07-04T22:32:39.884Z,False,False,True,False,False,False,0.9726027397260273
C5024,0,1,2024-07-04T22:32:39.885Z,False,False,False,True,False,False,0.047945205479452024
C5025,0,0,2024-07-04T22:32:39.887Z,False,False,False,False,True,False,0.05821917808219168
C5026,1,1,2024-07-04T22:32:39.888Z,False,False,False,False,True,False,0.09657534246575339
C5027,0,1,2024-07-04T22:32:39.890Z,False,False,False,False,True,False,0.3520547945205479
C5028,1,0,2024-07-04T22:32:39.891Z,False,False,True,False,False,False,0.20753424657534247
C5029,0,1,2024-07-04T22:32:39.893Z,False,True,False,False,False,False,0.8157534246575342
C5030,0,0,2024-07-04T22:32:39.894Z,False,False,False,False,False,True,0.9198630136986301
C5031,1,0,2024-07-04T22:32:39.896Z,False,False,False,False,True,False,0.28561643835616435
C5032,0,0,2024-07-04T22:32:39.898Z,True,False,False,False,False,False,0.3034246575342465
C5033,0,0,2024-07-04T22:32:39.899Z,False,False,False,False,False,True,0.6321917808219177
C5034,1,0,2024-07-04T22:32:39.901Z,False,True,False,False,False,False,0.8869863013698631
C5035,1,0,2024-07-04T22:32:39.902Z,False,False,False,False,False,True,0.6205479452054794
C5036,1,1,2024-07-04T22:32:39.904Z,True,False,False,False,False,False,0.9821917808219176
C5037,1,0,2024-07-04T22:32:39.904Z,True,False,False,False,False,False,0.1130136986301371
C5038,0,0,2024-07-04T22:32:39.906Z,True,False,False,False,False,False,0.6390410958904109
C5039,0,1,2024-07-04T22:32:39.907Z,True,False,False,False,False,False,0.8849315068493149
C5040,1,1,2024-07-04T22:32:39.909Z,False,False,False,False,False,True,0.20136986301369864
C5041,1,1,2024-07-04T22:32:39.910Z,False,True,False,False,False,False,0.4965753424657535
C5042,0,0,2024-07-04T22:32:39.911Z,True,False,False,False,False,False,0.46643835616438367
C5043,1,1,2024-07-04T22:32:39.912Z,False,False,False,False,True,False,0.38424657534246576
C5044,1,0,2024-07-04T22:32:39.914Z,False,False,False,False,True,False,0.010273972602739656
C5045,1,0,2024-07-04T22:32:39.915Z,False,False,False,False,True,False,0.8513698630136985
C5046,1,1,2024-07-04T22:32:39.917Z,False,False,False,True,False,False,0.10479452054794525
C5047,1,0,2024-07-04T22:32:39.919Z,False,False,True,False,False,False,0.1315068493150684
C5048,0,1,2024-07-04T22:32:39.920Z,False,True,False,False,False,False,0.8452054794520547
C5049,1,0,2024-07-04T22:32:39.922Z,False,False,False,True,False,False,0.9287671232876713
C5050,0,1,2024-07-04T22:32:39.924Z,False,True,False,False,False,False,0.12465753424657544
C5051,0,1,2024-07-04T22:32:39.925Z,False,False,True,False,False,False,0.7417808219178081
C5052,0,1,2024-07-04T22:32:39.926Z,False,False,False,True,False,False,0.7917808219178082
C5053,0,1,2024-07-04T22:32:39.927Z,False,False,False,False,True,False,0.7698630136986302
C5054,1,0,2024-07-04T22:32:39.929Z,True,False,False,False,False,False,0.984931506849315
C5055,1,0,2024-07-04T22:32:39.930Z,False,True,False,False,False,False,0.6917808219178083
C5056,0,1,2024-07-04T22:32:39.931Z,False,False,False,False,True,False,0.7705479452054795
C5057,0,1,2024-07-04T22:32:39.933Z,True,False,False,False,False,False,0.6726027397260275
C5058,1,1,2024-07-04T22:32:39.934Z,False,False,False,False,False,True,0.1808219178082191
C5059,0,0,2024-07-04T22:32:39.935Z,False,False,False,True,False,False,0.6486301369863015
C5060,0,1,2024-07-04T22:32:39.936Z,False,False,False,True,False,False,0.6863013698630138
C5061,1,0,2024-07-04T22:32:39.938Z,True,False,False,False,False,False,0.3739726027397261
C5062,1,0,2024-07-04T22:32:39.939Z,False,False,False,True,False,False,0.5595890410958904
C5063,1,0,2024-07-04T22:32:39.940Z,True,False,False,False,False,False,0.18493150684931514
C5064,1,0,2024-07-04T22:32:39.942Z,False,False,False,False,True,False,0.771917808219178
C5065,0,0,2024-07-04T22:32:39.943Z,False,False,False,False,True,False,0.8253424657534247
C5066,0,0,2024-07-04T22:32:39.944Z,False,True,False,False,False,False,0.8753424657534246
C5067,1,0,2024-07-04T22:32:39.946Z,False,False,False,False,True,False,0.02876712328767117
C5068,1,0,2024-07-04T22:32:39.947Z,True,False,False,False,False,False,0.7219178082191782
C5069,1,0,2024-07-04T22:32:39.948Z,False,False,False,False,True,False,0.5157534246575342
C5070,1,1,2024-07-04T22:32:39.949Z,True,False,False,False,False,False,0.08972602739726021
C5071,1,0,2024-07-04T22:32:39.951Z,False,True,False,False,False,False,0.21643835616438367
C5072,1,0,2024-07-04T22:32:39.952Z,True,False,False,False,False,False,0.17123287671232879
C5073,1,1,2024-07-04T22:32:39.953Z,False,False,False,False,False,True,0.014383561643835696
C5074,1,1,2024-07-04T22:32:39.955Z,False,False,False,False,True,False,0.20753424657534247
C5075,1,1,2024-07-04T22:32:39.956Z,False,False,False,False,False,True,0.36438356164383556
C5076,0,1,2024-07-04T22:32:39.958Z,True,False,False,False,False,False,0.20547945205479445
C5077,1,0,2024-07-04T22:32:39.959Z,True,False,False,False,False,False,0.23219178082191783
C5078,1,0,2024-07-04T22:32:39.961Z,False,False,False,False,False,True,0.05342465753424652
C5079,0,0,2024-07-04T22:32:39.962Z,False,False,False,False,True,False,0.9643835616438357
C5080,1,0,2024-07-04T22:32:39.964Z,False,False,False,False,False,True,0.7746575342465754
C5081,1,0,2024-07-04T22:32:39.965Z,True,False,False,False,False,False,0.20273972602739732
C5082,1,1,2024-07-04T22:32:39.967Z,False,False,True,False,False,False,0.5842465753424657
C5083,1,1,2024-07-04T22:32:39.968Z,False,False,True,False,False,False,0.15410958904109595
C5084,0,0,2024-07-04T22:32:39.970Z,False,True,False,False,False,False,0.9130136986301371
C5085,0,0,2024-07-04T22:32:39.971Z,False,False,False,True,False,False,0.18904109589041096
C5086,0,1,2024-07-04T22:32:39.973Z,False,False,True,False,False,False,0.2938356164383562
C5087,0,0,2024-07-04T22:32:39.974Z,False,False,True,False,False,False,0.27876712328767117
C5088,0,1,2024-07-04T22:32:39.976Z,False,False,False,False,True,False,0.46095890410958895
C5089,0,0,2024-07-04T22:32:39.977Z,False,False,False,False,True,False,0.4178082191780823
C5090,1,1,2024-07-04T22:32:39.978Z,False,False,False,False,False,True,0.9917808219178084
C5091,0,1,2024-07-04T22:32:39.980Z,False,False,False,False,False,True,0.5527397260273972
C5092,1,1,2024-07-04T22:32:39.981Z,False,False,False,False,False,True,0.3869863013698631
C5093,1,0,2024-07-04T22:32:39.983Z,False,False,False,False,True,False,0.7143835616438357
C5094,1,0,2024-07-04T22:32:39.985Z,False,False,False,False,False,True,0.47123287671232883
C5095,1,0,2024-07-04T22:32:39.986Z,False,True,False,False,False,False,0.7931506849315069
C5096,0,0,2024-07-04T22:32:39.988Z,False,False,False,False,False,True,0.893150684931507
C5097,1,0,2024-07-04T22:32:39.989Z,False,True,False,False,False,False,0.11438356164383556
C5098,1,1,2024-07-04T22:32:39.991Z,False,False,False,False,True,False,0.8191780821917809
C5099,1,0,2024-07-04T22:32:39.992Z,False,False,False,False,True,False,0.3938356164383561
C5100,0,0,2024-07-04T22:32:39.993Z,False,False,True,False,False,False,0.35890410958904106
C5101,0,0,2024-07-04T22:32:39.994Z,False,False,False,False,False,True,0.14315068493150696
C5102,0,0,2024-07-04T22:32:39.996Z,False,True,False,False,False,False,0.2445205479452055
C5103,1,1,2024-07-04T22:32:39.998Z,False,False,False,False,True,False,0.273972602739726
C5104,1,0,2024-07-04T22:32:39.999Z,False,False,False,True,False,False,0.5986301369863014
C5105,0,0,2024-07-04T22:32:40.001Z,False,False,False,False,True,False,0.9328767123287673
C5106,1,0,2024-07-04T22:32:40.002Z,False,False,False,False,True,False,0.30753424657534256
C5107,0,1,2024-07-04T22:32:40.004Z,False,False,False,False,False,True,0.9910958904109588
C5108,1,0,2024-07-04T22:32:40.004Z,False,False,False,False,False,True,0.45684931506849313
C5109,0,0,2024-07-04T22:32:40.006Z,False,False,False,True,False,False,0.013698630136986356
C5110,0,0,2024-07-04T22:32:40.007Z,True,False,False,False,False,False,0.4746575342465753
C5111,1,1,2024-07-04T22:32:40.009Z,False,False,False,True,False,False,0.452054794520548
C5112,1,0,2024-07-04T22:32:40.010Z,False,False,False,False,False,True,0.8095890410958904
C5113,0,0,2024-07-04T22:32:40.012Z,False,False,False,False,False,True,0.06849315068493156
C5114,1,0,2024-07-04T22:32:40.013Z,False,False,False,False,False,True,0.1753424657534246
C5115,0,1,2024-07-04T22:32:40.014Z,True,False,False,False,False,False,0.3999999999999999
C5116,1,1,2024-07-04T22:32:40.015Z,False,True,False,False,False,False,0.4691780821917808
C5117,0,1,2024-07-04T22:32:40.017Z,True,False,False,False,False,False,0.9904109589041097
C5118,1,0,2024-07-04T22:32:40.018Z,False,False,True,False,False,False,0.023972602739726012
C5119,1,0,2024-07-04T22:32:40.019Z,False,False,False,False,False,True,0.8356164383561644
C5120,0,1,2024-07-04T22:32:40.021Z,False,False,True,False,False,False,0.5842465753424657
C5121,0,1,2024-07-04T22:32:40.022Z,False,False,False,False,False,True,0.16095890410958913
C5122,0,1,2024-07-04T22:32:40.024Z,False,False,True,False,False,False,0.4267123287671233
C5123,0,0,2024-07-04T22:32:40.026Z,True,False,False,False,False,False,0.5897260273972602
C5124,0,0,2024-07-04T22:32:40.027Z,False,False,False,False,False,True,0.284931506849315
C5125,1,1,2024-07-04T22:32:40.028Z,False,False,False,False,False,True,0.18698630136986294
C5126,0,0,2024-07-04T22:32:40.030Z,False,False,False,True,False,False,0.46986301369863015
C5127,1,0,2024-07-04T22:32:40.032Z,False,True,False,False,False,False,0.3356164383561644
C5128,1,0,2024-07-04T22:32:40.033Z,True,False,False,False,False,False,0.10479452054794525
C5129,1,0,2024-07-04T22:32:40.034Z,False,True,False,False,False,False,0.515068493150685
C5130,1,0,2024-07-04T22:32:40.036Z,False,False,True,False,False,False,0.49178082191780814
C5131,0,1,2024-07-04T22:32:40.037Z,True,False,False,False,False,False,0.16849315068493143
C5132,1,0,2024-07-04T22:32:40.039Z,False,False,False,True,False,False,0.8753424657534246
C5133,1,0,2024-07-04T22:32:40.040Z,False,False,False,True,False,False,0.2006849315068493
C5134,1,0,2024-07-04T22:32:40.041Z,False,False,False,False,True,False,0.4547945205479451
C5135,1,0,2024-07-04T22:32:40.042Z,False,False,False,False,False,True,0.38767123287671224
C5136,1,1,2024-07-04T22:32:40.043Z,False,False,False,True,False,False,0.6876712328767123
C5137,1,0,2024-07-04T22:32:40.045Z,False,False,False,False,False,True,0.786986301369863
C5138,1,0,2024-07-04T22:32:40.046Z,True,False,False,False,False,False,0.40410958904109595
C5139,1,0,2024-07-04T22:32:40.047Z,False,False,False,False,False,True,0.5301369863013699
C5140,0,1,2024-07-04T22:32:40.049Z,False,False,False,True,False,False,0.27602739726027403
C5141,1,0,2024-07-04T22:32:40.050Z,False,False,False,False,True,False,0.6623287671232876
C5142,1,1,2024-07-04T22:32:40.052Z,False,False,False,False,True,False,0.3869863013698631
C5143,0,0,2024-07-04T22:32:40.053Z,False,False,False,False,True,False,0.6993150684931506
C5144,1,1,2024-07-04T22:32:40.054Z,False,False,True,False,False,False,0.46095890410958895
C5145,0,1,2024-07-04T22:32:40.056Z,True,False,False,False,False,False,0.24931506849315066
C5146,0,0,2024-07-04T22:32:40.057Z,True,False,False,False,False,False,0.24726027397260264
C5147,1,0,2024-07-04T22:32:40.059Z,False,True,False,False,False,False,0.08493150684931505
C5148,1,1,2024-07-04T22:32:40.060Z,False,False,False,False,True,False,0.05205479452054784
C5149,0,0,2024-07-04T22:32:40.061Z,True,False,False,False,False,False,0.27328767123287667
C5150,0,1,2024-07-04T22:32:40.062Z,False,False,False,False,False,True,0.38561643835616444
C5151,0,1,2024-07-04T22:32:40.063Z,False,False,True,False,False,False,0.8321917808219179
C5152,1,0,2024-07-04T22:32:40.065Z,False,False,True,False,False,False,0.2958904109589042
C5153,0,1,2024-07-04T22:32:40.066Z,False,False,False,True,False,False,0.042465753424657526
C5154,1,0,2024-07-04T22:32:40.068Z,False,False,False,False,False,True,0.7513698630136987
C5155,1,0,2024-07-04T22:32:40.070Z,False,False,True,False,False,False,0.3630136986301371
C5156,1,1,2024-07-04T22:32:40.071Z,False,False,False,False,False,True,0.08150684931506857
C5157,1,0,2024-07-04T22:32:40.073Z,True,False,False,False,False,False,0.08904109589041087
C5158,0,0,2024-07-04T22:32:40.075Z,False,False,False,False,True,False,0.0691780821917809
C5159,0,0,2024-07-04T22:32:40.076Z,False,False,False,False,True,False,0.13356164383561642
C5160,1,1,2024-07-04T22:32:40.077Z,True,False,False,False,False,False,0.6369863013698631
C5161,1,0,2024-07-04T22:32:40.079Z,False,False,False,False,True,False,0.6691780821917808
C5162,0,0,2024-07-04T22:32:40.081Z,False,False,False,False,False,True,0.6657534246575343
C5163,1,0,2024-07-04T22:32:40.082Z,False,False,True,False,False,False,0.1041095890410959
C5164,1,0,2024-07-04T22:32:40.083Z,False,False,False,False,False,True,0.8493150684931507
C5165,1,1,2024-07-04T22:32:40.084Z,False,False,False,False,False,True,0.24520547945205484
C5166,0,0,2024-07-04T22:32:40.086Z,False,False,False,False,True,False,0.6089041095890411
C5167,1,1,2024-07-04T22:32:40.087Z,False,False,False,True,False,False,0.6116438356164384
C5168,1,1,2024-07-04T22:32:40.089Z,False,False,False,False,False,True,0.8006849315068494
C5169,1,0,2024-07-04T22:32:40.090Z,False,False,True,False,False,False,0.6972602739726028
C5170,1,1,2024-07-04T22:32:40.091Z,False,False,False,True,False,False,0.7945205479452055
C5171,1,0,2024-07-04T22:32:40.093Z,False,False,False,True,False,False,0.6760273972602739
C5172,0,1,2024-07-04T22:32:40.094Z,False,False,False,False,False,True,0.8541095890410959
C5173,1,0,2024-07-04T22:32:40.095Z,False,False,False,False,False,True,0.7363013698630136
C5174,1,1,2024-07-04T22:32:40.097Z,False,False,False,False,False,True,0.6849315068493151
C5175,1,1,2024-07-04T22:32:40.098Z,False,False,False,False,False,True,0.22191780821917817
C5176,0,0,2024-07-04T22:32:40.099Z,False,False,False,True,False,False,0.6657534246575343
C5177,1,0,2024-07-04T22:32:40.101Z,False,False,True,False,False,False,0.03698630136986303
C5178,1,1,2024-07-04T22:32:40.102Z,False,False,False,False,False,True,0.7082191780821918
C5179,1,1,2024-07-04T22:32:40.103Z,False,False,True,False,False,False,0.3917808219178083
C5180,0,0,2024-07-04T22:32:40.105Z,False,False,True,False,False,False,0.3321917808219179
C5181,0,0,2024-07-04T22:32:40.106Z,False,False,False,False,False,True,0.7191780821917808
C5182,0,0,2024-07-04T22:32:40.108Z,False,False,True,False,False,False,0.11780821917808226
C5183,0,0,2024-07-04T22:32:40.110Z,False,True,False,False,False,False,0.18287671232876712
C5184,1,0,2024-07-04T22:32:40.111Z,True,False,False,False,False,False,0.05205479452054784
C5185,0,0,2024-07-04T22:32:40.112Z,False,False,False,True,False,False,0.043150684931506866
C5186,0,1,2024-07-04T22:32:40.114Z,False,False,False,False,False,True,0.24657534246575352
C5187,1,1,2024-07-04T22:32:40.116Z,False,False,True,False,False,False,0.526027397260274
C5188,1,0,2024-07-04T22:32:40.117Z,True,False,False,False,False,False,0.4856164383561643
C5189,0,0,2024-07-04T22:32:40.119Z,True,False,False,False,False,False,0.5136986301369864
C5190,0,0,2024-07-04T22:32:40.120Z,True,False,False,False,False,False,0.4267123287671233
C5191,0,0,2024-07-04T22:32:40.121Z,False,False,False,True,False,False,0.5047945205479452
C5192,1,1,2024-07-04T22:32:40.122Z,False,False,False,False,False,True,0.8315068493150686
C5193,1,1,2024-07-04T22:32:40.124Z,False,True,False,False,False,False,0.6760273972602739
C5194,1,1,2024-07-04T22:32:40.126Z,False,True,False,False,False,False,0.37328767123287676
C5195,1,0,2024-07-04T22:32:40.127Z,False,False,False,False,False,True,0.8239726027397261
C5196,0,1,2024-07-04T22:32:40.129Z,False,False,False,True,False,False,0.2082191780821918
C5197,0,1,2024-07-04T22:32:40.130Z,False,False,False,False,True,False,0.10890410958904106
C5198,1,1,2024-07-04T22:32:40.131Z,True,False,False,False,False,False,0.045205479452054886
C5199,1,0,2024-07-04T22:32:40.133Z,True,False,False,False,False,False,0.008219178082191858
C5200,0,0,2024-07-04T22:32:40.134Z,False,False,False,False,False,True,0.8904109589041096
C5201,0,1,2024-07-04T22:32:40.136Z,False,False,False,False,True,False,0.28219178082191787
