product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P8448,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8449,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8450,2024-07-04T22:34:32.448Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8451,2024-07-04T22:34:32.448Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8452,2024-07-04T22:34:32.448Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8453,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8454,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8455,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8456,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8457,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8458,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8459,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8460,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8461,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8462,2024-07-04T22:34:32.448Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8463,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8464,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8465,2024-07-04T22:34:32.448Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8466,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8467,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8468,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8469,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8470,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8471,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8472,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8473,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8474,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8475,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8476,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8477,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8478,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8479,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8480,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8481,2024-07-04T22:34:32.448Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8482,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8483,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8484,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8485,2024-07-04T22:34:32.448Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8486,2024-07-04T22:34:32.448Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8487,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8488,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8489,2024-07-04T22:34:32.448Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8490,2024-07-04T22:34:32.448Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8491,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8492,2024-07-04T22:34:32.448Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8493,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8494,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8495,2024-07-04T22:34:32.448Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8496,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8497,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8498,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8499,2024-07-04T22:34:32.448Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8500,2024-07-04T22:34:32.448Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8501,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8502,2024-07-04T22:34:32.448Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8503,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8504,2024-07-04T22:34:32.448Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8505,2024-07-04T22:34:32.448Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8506,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8507,2024-07-04T22:34:32.448Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8508,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8509,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8510,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8511,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8512,2024-07-04T22:34:32.448Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8513,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8514,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8515,2024-07-04T22:34:32.448Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8516,2024-07-04T22:34:32.448Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8517,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8518,2024-07-04T22:34:32.448Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8519,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8520,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8521,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8522,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8523,2024-07-04T22:34:32.448Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8524,2024-07-04T22:34:32.448Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8525,2024-07-04T22:34:32.448Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8526,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8527,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8528,2024-07-04T22:34:32.449Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8529,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8530,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8531,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8532,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8533,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8534,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8535,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8536,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8537,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8538,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8539,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8540,2024-07-04T22:34:32.449Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8541,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8542,2024-07-04T22:34:32.449Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8543,2024-07-04T22:34:32.449Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8544,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8545,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8546,2024-07-04T22:34:32.449Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8547,2024-07-04T22:34:32.449Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8548,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8549,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8550,2024-07-04T22:34:32.449Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8551,2024-07-04T22:34:32.449Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8552,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8553,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8554,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8555,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8556,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8557,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8558,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8559,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8560,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8561,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8562,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8563,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8564,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8565,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8566,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8567,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8568,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8569,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8570,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8571,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8572,2024-07-04T22:34:32.449Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8573,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8574,2024-07-04T22:34:32.449Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8575,2024-07-04T22:34:32.449Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8576,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8577,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8578,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8579,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8580,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8581,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8582,2024-07-04T22:34:32.449Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8583,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8584,2024-07-04T22:34:32.449Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8585,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8586,2024-07-04T22:34:32.449Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8587,2024-07-04T22:34:32.449Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8588,2024-07-04T22:34:32.449Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8589,2024-07-04T22:34:32.449Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8590,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8591,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8592,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8593,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8594,2024-07-04T22:34:32.449Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8595,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8596,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8597,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8598,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8599,2024-07-04T22:34:32.449Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8600,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8601,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8602,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8603,2024-07-04T22:34:32.449Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8604,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8605,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8606,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8607,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8608,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8609,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8610,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8611,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8612,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8613,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8614,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8615,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8616,2024-07-04T22:34:32.449Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8617,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8618,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8619,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8620,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8621,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8622,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8623,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8624,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8625,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8626,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8627,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8628,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8629,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8630,2024-07-04T22:34:32.449Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8631,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8632,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8633,2024-07-04T22:34:32.449Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8634,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8635,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8636,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8637,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8638,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8639,2024-07-04T22:34:32.449Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8640,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8641,2024-07-04T22:34:32.449Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8642,2024-07-04T22:34:32.449Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8643,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8644,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8645,2024-07-04T22:34:32.449Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8646,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8647,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8648,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8649,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8650,2024-07-04T22:34:32.449Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8651,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8652,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8653,2024-07-04T22:34:32.449Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8654,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8655,2024-07-04T22:34:32.449Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8656,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8657,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8658,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8659,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8660,2024-07-04T22:34:32.449Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8661,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8662,2024-07-04T22:34:32.449Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8663,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8664,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8665,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8666,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8667,2024-07-04T22:34:32.449Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8668,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8669,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8670,2024-07-04T22:34:32.449Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8671,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8672,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8673,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
